q_id,q_name,p_id,p_name,p_value,p_value_type
Q83680,Sher Shah Suri,P1366,replaced by,Islam Shah Suri,wikibase-item
Q83794,Khushal Khan Khattak,P21,sex or gender,male,wikibase-item
Q83794,Khushal Khan Khattak,P373,Commons category,Khushal Khan Khattak,string
Q83794,Khushal Khan Khattak,P31,instance of,human,wikibase-item
Q83794,Khushal Khan Khattak,P172,ethnic group,Pashtuns,wikibase-item
Q83794,Khushal Khan Khattak,P106,occupation,poet,wikibase-item
Q83794,Khushal Khan Khattak,P1412,"languages spoken, written or signed",Pashto,wikibase-item
Q83794,Khushal Khan Khattak,P39,position held,khan,wikibase-item
Q83794,Khushal Khan Khattak,P973,described at URL,https://www.biografiasyvidas.com/biografia/j/jushal.htm,url
Q83855,Vasili Blokhin,P106,occupation,executioner,wikibase-item
Q83855,Vasili Blokhin,P102,member of political party,Communist Party of the Soviet Union,wikibase-item
Q83855,Vasili Blokhin,P31,instance of,human,wikibase-item
Q83855,Vasili Blokhin,P166,award received,Order of Lenin,wikibase-item
Q83855,Vasili Blokhin,P119,place of burial,Donskoe cemetery,wikibase-item
Q83855,Vasili Blokhin,P410,military rank,major general,wikibase-item
Q83855,Vasili Blokhin,P735,given name,Vasily,wikibase-item
Q83855,Vasili Blokhin,P734,family name,Blokhin,wikibase-item
Q83855,Vasili Blokhin,P1344,participant in,Great Purge,wikibase-item
Q83855,Vasili Blokhin,P241,military branch,NKVD,wikibase-item
Q83855,Vasili Blokhin,P21,sex or gender,male,wikibase-item
Q83855,Vasili Blokhin,P373,Commons category,Vasily Blokhin,string
Q83906,Basil Poledouris,P31,instance of,human,wikibase-item
Q83906,Basil Poledouris,P106,occupation,composer,wikibase-item
Q83906,Basil Poledouris,P735,given name,Basil,wikibase-item
Q83906,Basil Poledouris,P1196,manner of death,natural causes,wikibase-item
Q83906,Basil Poledouris,P1853,blood type,AB,wikibase-item
Q83906,Basil Poledouris,P1303,instrument,piano,wikibase-item
Q83906,Basil Poledouris,P21,sex or gender,male,wikibase-item
Q83906,Basil Poledouris,P1412,"languages spoken, written or signed",English,wikibase-item
Q83906,Basil Poledouris,P734,family name,Poledouris,wikibase-item
Q83906,Basil Poledouris,P358,discography,Basil Poledouris discography,wikibase-item
Q83906,Basil Poledouris,P7084,related category,Category:Films scored by Basil Poledouris,wikibase-item
Q83906,Basil Poledouris,P101,field of work,film score,wikibase-item
Q84018,Zheng Jing,P21,sex or gender,male,wikibase-item
Q84018,Zheng Jing,P31,instance of,human,wikibase-item
Q84018,Zheng Jing,P451,unmarried partner,Chen Zhaoniang,wikibase-item
Q84018,Zheng Jing,P106,occupation,politician,wikibase-item
Q84018,Zheng Jing,P734,family name,Zheng,wikibase-item
Q84018,Zheng Jing,P39,position held,monarch,wikibase-item
Q84018,Zheng Jing,P1343,described by source,"Draft History of Qing, volume 224",wikibase-item
Q84018,Zheng Jing,P735,given name,Jīng,wikibase-item
Q84023,Fernando Matos Silva,P21,sex or gender,male,wikibase-item
Q84023,Fernando Matos Silva,P31,instance of,human,wikibase-item
Q84023,Fernando Matos Silva,P106,occupation,screenwriter,wikibase-item
Q84023,Fernando Matos Silva,P735,given name,Fernando,wikibase-item
Q84023,Fernando Matos Silva,P1412,"languages spoken, written or signed",Portuguese,wikibase-item
Q84023,Fernando Matos Silva,P103,native language,Portuguese,wikibase-item
Q84031,Zheng Kezang,P21,sex or gender,male,wikibase-item
Q84031,Zheng Kezang,P31,instance of,human,wikibase-item
Q84031,Zheng Kezang,P734,family name,Zheng,wikibase-item
Q84031,Zheng Kezang,P106,occupation,politician,wikibase-item
Q84031,Zheng Kezang,P53,family,House of Koxinga,wikibase-item
Q84084,Peter Mygind,P21,sex or gender,male,wikibase-item
Q84084,Peter Mygind,P106,occupation,film actor,wikibase-item
Q84084,Peter Mygind,P373,Commons category,Peter Mygind,string
Q84084,Peter Mygind,P31,instance of,human,wikibase-item
Q84084,Peter Mygind,P735,given name,Peter,wikibase-item
Q84084,Peter Mygind,P734,family name,Mygind,wikibase-item
Q84084,Peter Mygind,P166,award received,Q107260235,wikibase-item
Q84114,John Adams,P106,occupation,conductor,wikibase-item
Q84114,John Adams,P373,Commons category,John Coolidge Adams,string
Q84114,John Adams,P31,instance of,human,wikibase-item
Q84114,John Adams,P166,award received,Rome Prize,wikibase-item
Q84114,John Adams,P734,family name,Adams,wikibase-item
Q84114,John Adams,P735,given name,John,wikibase-item
Q84114,John Adams,P800,notable work,Nixon in China,wikibase-item
Q84114,John Adams,P136,genre,opera,wikibase-item
Q84114,John Adams,P935,Commons gallery,John Coolidge Adams,string
Q84114,John Adams,P1303,instrument,clarinet,wikibase-item
Q84114,John Adams,P1343,described by source,UbuWeb,wikibase-item
Q84114,John Adams,P103,native language,English,wikibase-item
Q84114,John Adams,P1412,"languages spoken, written or signed",English,wikibase-item
Q84114,John Adams,P21,sex or gender,male,wikibase-item
Q84114,John Adams,P264,record label,Nonesuch Records,wikibase-item
Q84114,John Adams,P910,topic's main category,Category:John Coolidge Adams,wikibase-item
Q84114,John Adams,P8687,social media followers,16055.0,quantity
Q84114,John Adams,P7084,related category,Category:Compositions by John Adams (composer),wikibase-item
Q84114,John Adams,P10527,documentation files at,"SAPA Foundation, Swiss Archive of the Performing Arts",wikibase-item
Q84114,John Adams,P1411,nominated for,Pulitzer Prize for Music,wikibase-item
Q84114,John Adams,P485,archives at,Library of Congress Music Division,wikibase-item
Q84130,Stanislav Sychov,P31,instance of,human,wikibase-item
Q84130,Stanislav Sychov,P106,occupation,painter,wikibase-item
Q84130,Stanislav Sychov,P735,given name,Stanislav,wikibase-item
Q84130,Stanislav Sychov,P734,family name,Sychov,wikibase-item
Q84130,Stanislav Sychov,P21,sex or gender,male,wikibase-item
Q84130,Stanislav Sychov,P7763,copyright status as a creator,works protected by copyrights,wikibase-item
Q84130,Stanislav Sychov,P5008,on focus list of Wikimedia project,WikiProject Ukraine,wikibase-item
Q84177,Carl Menger,P119,place of burial,Vienna Central Cemetery,wikibase-item
Q84177,Carl Menger,P373,Commons category,Carl Menger,string
Q84177,Carl Menger,P31,instance of,human,wikibase-item
Q84177,Carl Menger,P106,occupation,economist,wikibase-item
Q84177,Carl Menger,P735,given name,Carl,wikibase-item
Q84177,Carl Menger,P1343,described by source,Brockhaus and Efron Encyclopedic Dictionary,wikibase-item
Q84177,Carl Menger,P101,field of work,economics,wikibase-item
Q84177,Carl Menger,P802,student,Eugen von Böhm-Bawerk,wikibase-item
Q84177,Carl Menger,P166,award received,honorary doctor of the University of Vienna,wikibase-item
Q84177,Carl Menger,P734,family name,Menger,wikibase-item
Q84177,Carl Menger,P185,doctoral student,Eugen von Böhm-Bawerk,wikibase-item
Q84177,Carl Menger,P1412,"languages spoken, written or signed",German,wikibase-item
Q84177,Carl Menger,P184,doctoral advisor,Lorenz von Stein,wikibase-item
Q84177,Carl Menger,P21,sex or gender,male,wikibase-item
Q84177,Carl Menger,P39,position held,Member of the House of Lords (Austria),wikibase-item
Q84177,Carl Menger,P1889,different from,Karl Menger,wikibase-item
Q84177,Carl Menger,P800,notable work,Principles of Economics,wikibase-item
Q84204,Theodor Körner,P119,place of burial,Vienna Central Cemetery,wikibase-item
Q84204,Theodor Körner,P373,Commons category,Theodor Körner (politician),string
Q84204,Theodor Körner,P102,member of political party,Social Democratic Party of Austria,wikibase-item
Q84204,Theodor Körner,P31,instance of,human,wikibase-item
Q84204,Theodor Körner,P39,position held,President of Austria,wikibase-item
Q84204,Theodor Körner,P166,award received,Military Merit Cross III. Class,wikibase-item
Q84204,Theodor Körner,P607,conflict,World War I,wikibase-item
Q84204,Theodor Körner,P106,occupation,politician,wikibase-item
Q84204,Theodor Körner,P735,given name,Theodor,wikibase-item
Q84204,Theodor Körner,P1343,described by source,Great Soviet Encyclopedia (1969–1978),wikibase-item
Q84204,Theodor Körner,P1196,manner of death,natural causes,wikibase-item
Q84204,Theodor Körner,P1412,"languages spoken, written or signed",German,wikibase-item
Q84204,Theodor Körner,P937,work location,Vienna,wikibase-item
Q84204,Theodor Körner,P21,sex or gender,male,wikibase-item
Q84204,Theodor Körner,P410,military rank,general,wikibase-item
Q84204,Theodor Körner,P734,family name,Körner,wikibase-item
Q84204,Theodor Körner,P5008,on focus list of Wikimedia project,Wikiproject Nuremberg Trials,wikibase-item
Q84258,Fritjof Capra,P21,sex or gender,male,wikibase-item
Q84258,Fritjof Capra,P106,occupation,physicist,wikibase-item
Q84258,Fritjof Capra,P373,Commons category,Fritjof Capra,string
Q84258,Fritjof Capra,P31,instance of,human,wikibase-item
Q84258,Fritjof Capra,P735,given name,Fritjof,wikibase-item
Q84258,Fritjof Capra,P512,academic degree,Doctor of Philosophy,wikibase-item
Q84258,Fritjof Capra,P101,field of work,physics,wikibase-item
Q84258,Fritjof Capra,P166,award received,American Book Awards,wikibase-item
Q84258,Fritjof Capra,P734,family name,Capra,wikibase-item
Q84258,Fritjof Capra,P1412,"languages spoken, written or signed",English,wikibase-item
Q84258,Fritjof Capra,P800,notable work,The Tao of Physics,wikibase-item
Q84258,Fritjof Capra,P1343,described by source,Obalky knih.cz,wikibase-item
Q84258,Fritjof Capra,P737,influenced by,Gregory Bateson,wikibase-item
Q84258,Fritjof Capra,P184,doctoral advisor,Walter Thirring,wikibase-item
Q84263,Wilhelm Miklas,P21,sex or gender,male,wikibase-item
Q84263,Wilhelm Miklas,P373,Commons category,Wilhelm Miklas,string
Q84263,Wilhelm Miklas,P102,member of political party,Christian Social Party,wikibase-item
Q84263,Wilhelm Miklas,P31,instance of,human,wikibase-item
Q84263,Wilhelm Miklas,P735,given name,Wilhelm,wikibase-item
Q84263,Wilhelm Miklas,P106,occupation,politician,wikibase-item
Q84263,Wilhelm Miklas,P39,position held,Member of the Landtag of Lower Austria,wikibase-item
Q84263,Wilhelm Miklas,P1412,"languages spoken, written or signed",German,wikibase-item
Q84263,Wilhelm Miklas,P935,Commons gallery,Wilhelm Miklas,string
Q84263,Wilhelm Miklas,P937,work location,Vienna,wikibase-item
Q84263,Wilhelm Miklas,P119,place of burial,Döbling Cementery,wikibase-item
Q84263,Wilhelm Miklas,P734,family name,Miklas,wikibase-item
Q84263,Wilhelm Miklas,P910,topic's main category,Category:Wilhelm Miklas,wikibase-item
Q84263,Wilhelm Miklas,P166,award received,Supreme Order of Christ,wikibase-item
Q84263,Wilhelm Miklas,P5008,on focus list of Wikimedia project,Wikiproject Nuremberg Trials,wikibase-item
Q84287,Otto Wagner,P373,Commons category,Otto Wagner,string
Q84287,Otto Wagner,P31,instance of,human,wikibase-item
Q84287,Otto Wagner,P106,occupation,architect,wikibase-item
Q84287,Otto Wagner,P735,given name,Otto,wikibase-item
Q84287,Otto Wagner,P910,topic's main category,Category:Otto Wagner,wikibase-item
Q84287,Otto Wagner,P734,family name,Wagner,wikibase-item
Q84287,Otto Wagner,P935,Commons gallery,Otto Wagner,string
Q84287,Otto Wagner,P166,award received,Order of Franz Joseph,wikibase-item
Q84287,Otto Wagner,P800,notable work,Vienna Lines houses by Otto Wagner,wikibase-item
Q84287,Otto Wagner,P119,place of burial,Otto Wagner's grave,wikibase-item
Q84287,Otto Wagner,P1472,Commons Creator page,Otto Wagner,string
Q84287,Otto Wagner,P1412,"languages spoken, written or signed",German,wikibase-item
Q84287,Otto Wagner,P937,work location,Vienna,wikibase-item
Q84287,Otto Wagner,P135,movement,Art Nouveau,wikibase-item
Q84287,Otto Wagner,P21,sex or gender,male,wikibase-item
Q84287,Otto Wagner,P802,student,Koloman Moser,wikibase-item
Q84287,Otto Wagner,P6379,has works in the collection,Museum Boijmans Van Beuningen,wikibase-item
Q84287,Otto Wagner,P1343,described by source,Obalky knih.cz,wikibase-item
Q84287,Otto Wagner,P7763,copyright status as a creator,copyrights on works have expired,wikibase-item
Q84287,Otto Wagner,P973,described at URL,https://doi.org/10.1093/gao/9781884446054.article.T090354,url
Q84287,Otto Wagner,P1889,different from,Otto Wagner,wikibase-item
Q84303,Catherine of Cleves,P21,sex or gender,female,wikibase-item
Q84303,Catherine of Cleves,P31,instance of,human,wikibase-item
Q84303,Catherine of Cleves,P735,given name,Katherine,wikibase-item
Q84303,Catherine of Cleves,P106,occupation,art collector,wikibase-item
Q84303,Catherine of Cleves,P1830,owner of,Hours of Catherine of Cleves,wikibase-item
Q84303,Catherine of Cleves,P1343,described by source,1001 Vrouwen uit de Nederlandse geschiedenis,wikibase-item
Q84303,Catherine of Cleves,P373,Commons category,Catherine of Cleves (1417–1479),string
Q84303,Catherine of Cleves,P53,family,House of La Marck,wikibase-item
Q84303,Catherine of Cleves,P39,position held,regent,wikibase-item
Q84303,Catherine of Cleves,P1412,"languages spoken, written or signed",French,wikibase-item
Q84333,Robert Lusser,P21,sex or gender,male,wikibase-item
Q84333,Robert Lusser,P373,Commons category,Robert Lusser,string
Q84333,Robert Lusser,P31,instance of,human,wikibase-item
Q84333,Robert Lusser,P106,occupation,aerospace engineer,wikibase-item
Q84333,Robert Lusser,P102,member of political party,Nazi Party,wikibase-item
Q84333,Robert Lusser,P735,given name,Robert,wikibase-item
Q84333,Robert Lusser,P734,family name,Lusser,wikibase-item
Q84333,Robert Lusser,P1412,"languages spoken, written or signed",German,wikibase-item
Q84351,Heiko Vogel,P21,sex or gender,male,wikibase-item
Q84351,Heiko Vogel,P106,occupation,association football player,wikibase-item
Q84351,Heiko Vogel,P31,instance of,human,wikibase-item
Q84351,Heiko Vogel,P166,award received,Soccer Coach of the Year Award (Switzerland),wikibase-item
Q84351,Heiko Vogel,P735,given name,Heiko,wikibase-item
Q84351,Heiko Vogel,P413,position played on team / speciality,midfielder,wikibase-item
Q84351,Heiko Vogel,P54,member of sports team,FC Bayern Munich II,wikibase-item
Q84351,Heiko Vogel,P641,sport,association football,wikibase-item
Q84351,Heiko Vogel,P1412,"languages spoken, written or signed",German,wikibase-item
Q84351,Heiko Vogel,P734,family name,Vogel,wikibase-item
Q84351,Heiko Vogel,P373,Commons category,Heiko Vogel,string
Q84351,Heiko Vogel,P1532,country for sport,Germany,wikibase-item
Q84351,Heiko Vogel,P6087,coach of sports team,KFC Uerdingen 05,wikibase-item
Q84376,Friedrich Dotzauer,P106,occupation,composer,wikibase-item
Q84376,Friedrich Dotzauer,P31,instance of,human,wikibase-item
Q84376,Friedrich Dotzauer,P735,given name,Friedrich,wikibase-item
Q84376,Friedrich Dotzauer,P937,work location,Dresden,wikibase-item
Q84376,Friedrich Dotzauer,P1303,instrument,cello,wikibase-item
Q84376,Friedrich Dotzauer,P1343,described by source,Brockhaus and Efron Encyclopedic Dictionary,wikibase-item
Q84376,Friedrich Dotzauer,P802,student,Karl Drexler,wikibase-item
Q84376,Friedrich Dotzauer,P21,sex or gender,male,wikibase-item
Q84376,Friedrich Dotzauer,P1412,"languages spoken, written or signed",German,wikibase-item
Q84376,Friedrich Dotzauer,P373,Commons category,Friedrich Dotzauer,string
Q84376,Friedrich Dotzauer,P135,movement,Romantic music,wikibase-item
Q84376,Friedrich Dotzauer,P734,family name,Dotzauer,wikibase-item
Q84385,Walter Arendt,P21,sex or gender,male,wikibase-item
Q84385,Walter Arendt,P373,Commons category,Walter Arendt,string
Q84385,Walter Arendt,P102,member of political party,Social Democratic Party of Germany,wikibase-item
Q84385,Walter Arendt,P31,instance of,human,wikibase-item
Q84385,Walter Arendt,P39,position held,member of the European Parliament,wikibase-item
Q84385,Walter Arendt,P106,occupation,politician,wikibase-item
Q84385,Walter Arendt,P166,award received,Marie Juchacz Plaque,wikibase-item
Q84385,Walter Arendt,P735,given name,Walter,wikibase-item
Q84385,Walter Arendt,P1412,"languages spoken, written or signed",German,wikibase-item
Q84385,Walter Arendt,P103,native language,German,wikibase-item
Q84385,Walter Arendt,P1416,affiliation,SPD Bundestag fraction,wikibase-item
Q84385,Walter Arendt,P937,work location,Bonn,wikibase-item
Q84385,Walter Arendt,P734,family name,Arendt,wikibase-item
Q84385,Walter Arendt,P528,catalog code,11000044,string
Q84411,Alfred Dürr,P21,sex or gender,male,wikibase-item
Q84411,Alfred Dürr,P31,instance of,human,wikibase-item
Q84411,Alfred Dürr,P106,occupation,musicologist,wikibase-item
Q84411,Alfred Dürr,P735,given name,Alfred,wikibase-item
Q84411,Alfred Dürr,P937,work location,Berlin,wikibase-item
Q84411,Alfred Dürr,P166,award received,Honorary doctor of the Humboldt University of Berlin,wikibase-item
Q84411,Alfred Dürr,P1412,"languages spoken, written or signed",German,wikibase-item
Q84411,Alfred Dürr,P734,family name,Dürr,wikibase-item
Q84459,"Joanna of Austria, Grand Duchess of Tuscany",P21,sex or gender,female,wikibase-item
Q84459,"Joanna of Austria, Grand Duchess of Tuscany",P119,place of burial,Basilica of San Lorenzo,wikibase-item
Q84459,"Joanna of Austria, Grand Duchess of Tuscany",P373,Commons category,"Joanna of Austria, Grand Duchess of Tuscany",string
Q84459,"Joanna of Austria, Grand Duchess of Tuscany",P31,instance of,human,wikibase-item
Q84459,"Joanna of Austria, Grand Duchess of Tuscany",P53,family,House of Habsburg,wikibase-item
Q84459,"Joanna of Austria, Grand Duchess of Tuscany",P735,given name,Jana,wikibase-item
Q84459,"Joanna of Austria, Grand Duchess of Tuscany",P106,occupation,aristocrat,wikibase-item
